,Zip,Population,Children,Age,Education,Income,Churn,Outage_sec_perweek,Email_Count,Contacted_Count,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,index,Education_Numeric,Income_Numeric,Age_Numeric,Contract_Numeric,InternetService_Numeric,Population_z,Age_z,Education_Numeric_z,Income_z,Outage_sec_perweek_z,Yearly_equip_failure_z,Tenure_z,MonthlyCharge_z,Bandwidth_GB_Year_z,Contract_Numeric_z,InternetService_Numeric_z
2122,58416,388,1.0,43.0,Regular High School Diploma,66031.23,0,12.11909683,9,4,1,0.0,Two Year,0,0,Fiber Optic,1.0,1,0,0,0.0,1,1,1,15.2108962,209.70718730000002,3382.4240000000004,2122,12,2.0,3.0,2,2,-0.6491530847405104,-0.5670028003734688,-0.33186292534024864,1.1223833755813573,0.09481675160006978,0.9466579047036832,-0.7722307008153179,0.8222516381146239,-0.007112945669185894,1.5566294762385011,0.9953167680298695
2123,90015,21801,1.0,53.0,Bachelor's Degree,146782.33,0,12.69810477,12,2,0,0.0,Two Year,1,0,DSL,1.0,0,0,0,0.0,0,0,0,1.577214665,93.76370159999999,575.972228,2123,16,3.0,2.0,2,1,0.8345660185819532,-0.011526140688464024,0.9115350714385017,4.385497690021404,0.1772311277786417,-0.6258635316811727,-1.31364614191893,-1.853368928593765,-1.361176222437189,1.5566294762385011,-0.2937866745680705
2124,662,40290,3.0,45.0,"Some College, Less than 1 Year",31486.98,0,9.616078887999999,11,1,0,1.0,One year,0,0,Fiber Optic,0.0,0,1,0,0.0,0,0,1,16.85088273,137.1654399,1661.330631,2124,12,1.0,3.0,1,2,2.1156794777576424,-0.4559074684364679,-0.33186292534024864,-0.2735336664972722,-0.26145584503082075,-0.6258635316811727,-0.7071041956769586,-0.8517897288201016,-0.8375100150587048,0.3605103151515938,0.9953167680298695
2125,32535,5694,3.0,57.0,Doctorate Degree,33186.785,0,12.8089484,9,0,0,0.0,Month-to-month,1,0,Fiber Optic,0.0,0,1,0,1.0,1,0,0,36.19603,172.16017659999997,1770.955679,2125,26,1.0,2.0,0,2,-0.28149728862464657,0.2106645231855379,4.020030063385377,-0.20484533869422333,0.19300830109308434,-0.6258635316811727,0.06112274401746266,-0.044218379073586576,-0.7846178708958479,-0.8356088459353134,0.9953167680298695
2126,73444,118,4.0,36.0,"Some College, 1 or More Years, No Degree",42345.0,1,6.479227848,12,0,0,0.0,Month-to-month,0,1,DSL,0.0,1,1,1,1.0,1,1,1,8.275831597,236.42729559999998,2019.2134350000001,2126,13,2.0,3.0,0,1,-0.6678615402533795,-0.9558364621529722,-0.02101342614556105,0.16523386098503245,-0.7079464780033224,-0.6258635316811727,-1.0476332801902433,1.4388699058898475,-0.6648379003557264,-0.8356088459353134,-0.2937866745680705
2127,68667,98,1.0,69.0,Regular High School Diploma,40134.85,1,8.618113336,13,3,1,1.0,Month-to-month,0,0,Fiber Optic,1.0,1,1,0,1.0,1,0,1,1.789614263,207.5164655,568.2599017000001,2127,12,1.0,3.0,0,2,-0.6692473517728512,0.8772365148075437,-0.33186292534024864,0.07592272959413279,-0.40350347984526563,0.9466579047036832,-1.3052114119638416,0.7716964881756012,-1.3648972832889992,-0.8356088459353134,0.9953167680298695
2128,72016,3076,8.0,30.0,Regular High School Diploma,54713.59,0,11.36849522,18,1,1,0.0,Month-to-month,1,0,Fiber Optic,1.0,0,0,1,1.0,0,1,0,5.943865032000001,159.86280469999997,1039.2860449999998,2128,12,2.0,4.0,0,2,-0.4629000165235029,-1.289122457963975,-0.33186292534024864,0.6650428181192389,-0.012021789244088105,0.9466579047036832,-1.1402394264602096,-0.3280040611535399,-1.1376355111810577,-0.8356088459353134,0.9953167680298695
2129,48733,1693,3.0,44.0,Bachelor's Degree,33186.785,1,12.67609753,15,1,0,0.0,Month-to-month,0,0,Fiber Optic,1.0,0,1,0,0.0,1,0,0,11.42549935,192.57477659999998,1452.597026,2129,16,1.0,3.0,0,2,-0.5587288830949766,-0.5114551344049684,0.9115350714385017,-0.20484533869422333,0.17409867858284625,-0.6258635316811727,-0.9225549034185271,0.42688806810066016,-0.9382202827275762,-0.8356088459353134,0.9953167680298695
2130,67035,915,1.0,25.0,"9th Grade to 12th Grade, No Diploma",22823.11,1,9.552802531000001,16,1,1,0.0,Month-to-month,1,0,Fiber Optic,1.0,1,1,0,1.0,1,1,1,29.35794932,277.6687165,3382.4240000000004,2130,9,1.0,4.0,0,2,-0.6126369512024289,-1.5668607878064775,-1.2644114229243113,-0.6236366151313799,-0.27046242530156356,0.9466579047036832,-0.21042844765149313,2.390595596161356,-0.007112945669185894,-0.8356088459353134,0.9953167680298695
2131,93625,7862,3.0,31.0,Regular High School Diploma,61362.22,1,14.62674814,12,1,1,0.0,Month-to-month,0,0,DSL,0.0,0,0,0,0.0,1,0,1,3.5436645139999996,151.40761730000003,1121.8490689999999,2131,12,2.0,4.0,0,1,-0.13127531991390537,-1.2335747919954747,-0.33186292534024864,0.9337108576185839,0.45174884891643563,0.9466579047036832,-1.235555252846064,-0.523123891873046,-1.0978003143204877,-0.8356088459353134,-0.2937866745680705
2132,81523,1074,1.0,53.0,Bachelor's Degree,36887.34,1,13.95516998,16,2,0,0.0,One year,1,1,Fiber Optic,1.0,0,0,1,0.0,1,1,0,1.754530023,222.3055134,713.7053321000001,2132,16,1.0,2.0,1,2,-0.6016197496226283,-0.011526140688464024,0.9115350714385017,-0.05530763590289705,0.3561582856651734,-0.6258635316811727,-1.3066046636124606,1.1129824214419275,-1.2947224390093819,0.3605103151515938,0.9953167680298695
2133,76682,2817,3.0,48.0,"Some College, 1 or More Years, No Degree",50354.57,0,8.524059042000001,15,1,0,0.0,One year,0,0,DSL,1.0,0,1,0,0.0,0,1,1,19.87068911,149.4503584,2472.105638,2133,13,2.0,3.0,1,1,-0.48084627570066246,-0.28926447053096643,-0.02101342614556105,0.4888968515759912,-0.41689090587421773,-0.6258635316811727,-0.5871828230764651,-0.5682914330729316,-0.44632543328424185,0.3605103151515938,-0.2937866745680705
2134,39532,37122,4.0,31.0,Master's Degree,14048.76,1,6.770427454,13,1,1,0.0,Two Year,0,0,None,0.0,1,0,1,1.0,1,1,1,9.637159013,203.2423018,1639.666431,2134,18,1.0,4.0,2,0,1.896166933073312,-1.2335747919954747,1.5332340698278768,-0.9782040090728498,-0.6664979378124299,0.9466579047036832,-0.9935727770511634,0.673061879839012,-0.8479626078783036,1.5566294762385011,-1.5828901171660106
2135,96050,418,0.0,53.0,"Some College, Less than 1 Year",67252.64,1,5.97349001,14,0,0,0.0,Month-to-month,0,1,Fiber Optic,1.0,1,1,0,1.0,1,1,0,7.65821751,276.03428310000004,1417.62647,2135,12,2.0,2.0,0,2,-0.6470743674613028,-0.011526140688464024,-0.33186292534024864,1.1717399844052647,-0.7799317921056984,-0.6258635316811727,-1.072159729813295,2.3528778788307734,-0.9550929566570532,-0.8356088459353134,0.9953167680298695
2136,95472,30762,1.0,57.0,Associate's Degree,35925.24,1,9.177401284,11,0,0,0.0,Month-to-month,0,1,Fiber Optic,1.0,1,0,0,1.0,1,1,1,36.19603,243.4112937,809.8918631,2136,14,1.0,2.0,0,2,1.4554788698812853,0.2106645231855379,0.2898360730491265,-0.09418564848628928,-0.3238959923579377,-0.6258635316811727,0.06112274401746266,1.6000391931628135,-1.2483141412982863,-0.8356088459353134,0.9953167680298695
2137,49449,2578,1.0,23.0,Bachelor's Degree,25895.26,0,7.817106089,8,1,0,0.0,Month-to-month,1,0,Fiber Optic,1.0,1,0,0,0.0,1,0,1,8.353797579,139.27914040000002,1117.452708,2137,16,1.0,4.0,0,2,-0.49740672335835023,-1.6779561197434785,0.9115350714385017,-0.4994924655023719,-0.517516618552863,-0.6258635316811727,-1.0445371255362532,-0.8030119946031472,-1.0999214806419286,-0.8356088459353134,0.9953167680298695
2138,72034,50137,1.0,53.0,"Some College, Less than 1 Year",31637.52,1,13.67712616,18,1,0,0.0,One year,1,0,Fiber Optic,1.0,0,1,1,1.0,1,1,1,9.370169515,256.3504548,1428.317482,2138,12,1.0,2.0,1,2,2.797983779369574,-0.011526140688464024,-0.33186292534024864,-0.267450415261118,0.3165823033813947,-0.6258635316811727,-1.0041753598134653,1.8986354044643445,-0.949934732708537,0.3605103151515938,0.9953167680298695
2139,76436,237,3.0,69.0,Nursery School to 8th Grade,84810.48,0,17.74005574,12,0,0,0.0,Two Year,0,0,None,1.0,0,0,1,0.0,0,1,0,3.3624607689999997,129.2413064,3382.4240000000004,2139,8,2.0,3.0,2,0,-0.6596159617125223,0.8772365148075437,-1.575260922118999,1.8812441154282233,0.894888374267343,-0.6258635316811727,-1.2427511452597855,-1.034654461909137,-0.007112945669185894,1.5566294762385011,-1.5828901171660106
2140,37846,4651,3.0,61.0,"9th Grade to 12th Grade, No Diploma",33186.785,0,10.20213246,15,1,0,0.0,Two Year,0,0,DSL,1.0,0,1,0,1.0,1,0,1,36.19603,185.60864019999997,1566.320356,2140,9,1.0,2.0,2,1,-0.3537673593651,0.43285518705953985,-1.2644114229243113,-0.20484533869422333,-0.1780386132332675,-0.6258635316811727,0.06112274401746266,0.2661309741612638,-0.8833507900816968,1.5566294762385011,-0.2937866745680705
2141,95466,993,1.0,84.0,"9th Grade to 12th Grade, No Diploma",33186.785,1,2.804548555,15,1,0,0.0,Month-to-month,0,1,DSL,1.0,1,0,1,0.0,0,0,1,2.43236585,106.4334257,688.0396207,2141,9,1.0,3.0,0,1,-0.607232286276489,1.710451504335051,-1.2644114229243113,-0.20484533869422333,-1.2309900852963598,-0.6258635316811727,-1.2796867117497221,-1.560990498086729,-1.3071056902113434,-0.8356088459353134,-0.2937866745680705
2142,99515,23402,6.0,54.0,Master's Degree,64945.46,1,4.0389381360000005,13,1,0,1.0,Month-to-month,0,0,None,1.0,0,0,0,0.0,1,0,0,4.0440681739999995,103.42384179999999,694.3512691000001,2142,18,2.0,2.0,0,0,0.9455002307156695,0.04402152528003646,1.5332340698278768,1.0785079159382123,-1.0552905132327302,-0.6258635316811727,-1.2156834179632228,-1.6304424774839164,-1.304060431639798,-0.8356088459353134,-1.5828901171660106
2143,46048,2191,1.0,67.0,Master's Degree,50160.82,1,7.982035023,12,0,0,1.0,Month-to-month,0,0,Fiber Optic,1.0,1,0,1,0.0,0,0,1,13.1739076,127.09144270000002,3382.4240000000004,2143,18,2.0,2.0,0,2,-0.5242221762601292,0.7661411828705428,1.5332340698278768,0.4810675043792006,-0.4940410938313768,-0.6258635316811727,-0.85312279724289,-1.0842667320303188,-0.007112945669185894,-0.8356088459353134,0.9953167680298695
2144,13450,42,1.0,53.0,Regular High School Diploma,22622.48,1,13.23860771,12,0,0,0.0,Two Year,1,1,Fiber Optic,1.0,1,0,1,1.0,1,1,1,1.375567117,233.4630395,840.8676674000001,2144,12,1.0,2.0,2,2,-0.6731276240273723,-0.011526140688464024,-0.33186292534024864,-0.6317439799215328,0.2541648095909913,-0.6258635316811727,-1.321653890659988,1.370463953297802,-1.2333688643156386,1.5566294762385011,0.9953167680298695
2145,5341,388,8.0,37.0,"Some College, Less than 1 Year",53358.81,1,13.63111377,9,0,2,0.0,Month-to-month,0,0,DSL,1.0,1,0,0,1.0,1,1,1,24.34252164,203.0695366,3276.40737,2145,12,2.0,3.0,0,1,-0.6491530847405104,-0.9002887961844718,-0.33186292534024864,0.6102967897565654,0.31003302804963484,2.519179341088539,-0.4095991546039396,0.669074988125858,-0.05826409205336174,-0.8356088459353134,-0.2937866745680705
2146,7418,2304,1.0,29.0,Bachelor's Degree,30303.35,1,13.52351143,16,2,0,0.0,Two Year,0,1,DSL,1.0,1,1,1,0.0,1,1,1,2.301375788,224.0868898,1408.8987789999999,2146,16,1.0,4.0,2,1,-0.5163923411751137,-1.3446701239324756,0.9115350714385017,-0.32136360312972273,0.29471721091860426,-0.6258635316811727,-1.2848885379780857,1.15409113319156,-0.9593039129941566,1.5566294762385011,-0.2937866745680705
2147,29031,1136,2.0,23.0,Associate's Degree,27135.0,0,9.686006731,8,2,0,0.0,Two Year,1,0,DSL,1.0,0,0,0,0.0,0,0,0,16.64818407,92.12142672,1923.2854579999998,2147,14,1.0,4.0,2,1,-0.5973237339122658,-1.6779561197434785,0.2898360730491265,-0.4493951499217308,-0.25150251078404295,-0.6258635316811727,-0.715153685767605,-1.8912676032677878,-0.7111214503409018,1.5566294762385011,-0.2937866745680705
2148,28594,3697,1.0,36.0,Bachelor's Degree,21345.51,0,9.702306219,13,0,1,0.0,Month-to-month,1,0,DSL,1.0,0,1,0,0.0,0,1,1,4.564095883999999,151.3948416,1113.4047150000001,2148,16,1.0,3.0,0,1,-0.41987056884390406,-0.9558364621529722,0.9115350714385017,-0.6833457424499751,-0.24918248709740734,0.9466579047036832,-1.195032280464304,-0.5234187159027684,-1.1018745655730864,-0.8356088459353134,-0.2937866745680705
2149,88135,1583,8.0,76.0,Master's Degree,22626.3,1,14.69267051,18,0,0,0.0,Month-to-month,1,0,DSL,1.0,1,0,0,1.0,1,0,1,5.297269922,132.37008799999998,1326.549878,2149,18,1.0,3.0,0,1,-0.5663508464520715,1.266070176587047,1.5332340698278768,-0.6315896155019625,0.46113205530176243,-0.6258635316811727,-1.1659167591599198,-0.962451764645407,-0.999035799299418,-0.8356088459353134,-0.2937866745680705
2150,77964,8304,1.0,87.0,Regular High School Diploma,33186.785,1,8.25969249,7,4,0,0.0,Month-to-month,1,0,DSL,0.0,1,1,0,0.0,1,1,1,5.0994540310000005,213.0407994,1362.860416,2150,12,1.0,3.0,0,1,-0.10064888533357899,1.8770945022405525,-0.33186292534024864,-0.20484533869422333,-0.45452010395664816,-0.6258635316811727,-1.173772346633349,0.899181196013778,-0.9815166077864813,-0.8356088459353134,-0.2937866745680705
2151,80454,1347,1.0,51.0,"9th Grade to 12th Grade, No Diploma",33186.785,0,9.982075421000001,12,2,1,0.0,Month-to-month,0,0,Fiber Optic,1.0,0,0,1,0.0,0,0,1,6.039549859,125.9673348,685.3879681,2151,9,1.0,2.0,0,2,-0.5827034223818385,-0.122621472625465,-1.2644114229243113,-0.20484533869422333,-0.20936091874929988,0.9466579047036832,-1.1364396279476703,-1.1102076997205752,-1.3083850656291676,-0.8356088459353134,0.9953167680298695
2152,39047,38787,1.0,25.0,Bachelor's Degree,33186.785,0,15.32416005,11,1,1,0.0,One year,0,0,DSL,0.0,0,0,0,0.0,0,0,1,36.19603,123.247161,3382.4240000000004,2152,16,1.0,4.0,1,1,2.011535742069338,-1.5668607878064775,0.9115350714385017,-0.20484533869422333,0.5510165161303883,0.9466579047036832,0.06112274401746266,-1.1729809803439755,-0.007112945669185894,0.3605103151515938,-0.2937866745680705
2153,84094,29015,0.0,40.0,Master's Degree,33186.785,0,8.878702907000001,13,3,0,0.0,One year,0,0,Fiber Optic,1.0,0,0,0,0.0,0,0,0,21.61866846,145.4624133,1871.7066120000002,2153,18,1.0,3.0,1,2,1.334428233655425,-0.7336457982789704,1.5332340698278768,-0.20484533869422333,-0.36641188670993363,-0.6258635316811727,-0.5177677492102664,-0.6603209926815912,-0.7360073300568749,0.3605103151515938,0.9953167680298695
2154,16664,2067,8.0,30.0,GED or Alternative Credential,19284.89,1,13.00210442,11,1,0,0.0,Month-to-month,1,0,Fiber Optic,1.0,1,0,1,0.0,1,1,1,15.51193815,222.3459838,2196.073405,2154,12,1.0,4.0,0,2,-0.5328142076808543,-1.289122457963975,-0.33186292534024864,-0.7666144362339787,0.22050159055200913,-0.6258635316811727,-0.760275840366838,1.1139163543311206,-0.5795060970813637,-0.8356088459353134,0.9953167680298695
2155,64102,0,4.0,53.0,Nursery School to 8th Grade,44107.0,0,18.19610106,12,1,0,0.0,Two Year,1,0,None,1.0,1,0,0,0.0,1,0,0,1.319200696,108.5305443,646.5215872,2155,8,2.0,2.0,2,0,-0.676037828218263,-0.011526140688464024,-1.575260922118999,0.23643545975016833,0.9598005938769001,-0.6258635316811727,-1.3238922919759348,-1.5125954233388021,-1.3271374060765015,1.5566294762385011,-1.5828901171660106
2156,78238,25052,2.0,21.0,No Schooling Completed,32849.77,0,6.69276124,12,0,0,0.0,Month-to-month,0,0,Fiber Optic,1.0,1,0,1,1.0,0,0,1,8.666469705,160.0759688,1094.644005,2156,0,1.0,4.0,0,2,1.0598296810720915,-1.7890514516804794,-4.062056915676499,-0.21846395776790822,-0.6775527302164192,-0.6258635316811727,-1.0321204120766856,-0.3230848865522198,-1.1109262758894873,-0.8356088459353134,0.9953167680298695
2157,28385,2562,0.0,65.0,Associate's Degree,4795.94,1,9.163061171,8,3,0,1.0,Month-to-month,1,1,Fiber Optic,0.0,1,0,1,1.0,1,1,0,2.7486517719999997,233.71112889999998,3382.4240000000004,2157,14,1.0,2.0,0,2,-0.4985153725739277,0.6550458509335417,0.2898360730491265,-1.352106152708505,-0.3259371240688866,-0.6258635316811727,-1.2671264886335458,1.3761890968624848,-0.007112945669185894,-0.8356088459353134,0.9953167680298695
2158,45135,4705,1.0,51.0,"Some College, 1 or More Years, No Degree",44034.11,1,4.959807214,9,1,0,1.0,Month-to-month,1,0,Fiber Optic,1.0,0,0,0,0.0,1,1,0,2.830634895,239.4997818,753.4677251,2158,13,2.0,2.0,0,2,-0.35002566826252623,-0.122621472625465,-0.02101342614556105,0.2334900088228183,-0.9242165756188409,-0.6258635316811727,-1.263870806843697,1.5097734777293108,-1.2755377885924792,-0.8356088459353134,0.9953167680298695
2159,16748,2680,1.0,53.0,"Some College, 1 or More Years, No Degree",55836.3,1,11.00539687,9,1,0,0.0,Two Year,0,0,DSL,1.0,0,1,0,1.0,1,0,0,5.423869196,185.6600611,1179.3818019999999,2159,13,2.0,2.0,2,1,-0.4903390846090442,-0.011526140688464024,-0.02101342614556105,0.7104110059453491,-0.06370419623615581,-0.6258635316811727,-1.1608892981912777,0.26731761105395435,-1.0700417895723922,1.5566294762385011,-0.2937866745680705
2160,79762,43881,1.0,52.0,Nursery School to 8th Grade,7321.37,1,8.449614877,9,1,0,0.0,One year,0,1,DSL,1.0,1,0,0,0.0,1,1,1,12.09638185,222.27660759999998,2028.886621,2160,8,1.0,2.0,1,1,2.364501936078801,-0.06707380665696451,-1.575260922118999,-1.2500547034636487,-0.42748708080509995,-0.6258635316811727,-0.895913079364347,1.112315364103516,-0.6601707594261632,0.3605103151515938,-0.2937866745680705
2161,55811,27541,1.0,68.0,Regular High School Diploma,70673.64,0,12.71951722,9,1,1,0.0,Month-to-month,1,0,DSL,1.0,1,1,0,0.0,0,0,0,7.117565292999999,116.5345456,1133.237154,2161,12,2.0,2.0,0,1,1.2322939246703546,0.8216888488390433,-0.33186292534024864,1.3099809999418877,0.18027891622383094,0.9466579047036832,-1.0936298996862854,-1.3278875860252592,-1.092305764994873,-0.8356088459353134,-0.2937866745680705
2162,24827,1271,1.0,89.0,Regular High School Diploma,62998.7,1,10.40011046,11,0,1,0.0,Month-to-month,0,0,Fiber Optic,1.0,0,1,0,0.0,1,0,1,6.575241688999999,158.22817859999998,727.0646246,2162,12,2.0,3.0,0,2,-0.5879695061558312,1.9881898341775535,-0.33186292534024864,0.9998402516862168,-0.1498589765825484,0.9466579047036832,-1.1151664430276258,-0.36572622540996863,-1.288276816975777,-0.8356088459353134,0.9953167680298695
2163,27713,54621,0.0,18.0,Regular High School Diploma,33186.785,1,12.8820715,12,2,0,1.0,Two Year,1,0,Fiber Optic,1.0,0,1,0,0.0,1,1,0,9.951059122,262.1339982,1539.085061,2163,12,1.0,4.0,2,2,3.108682722035148,-1.955694449585981,-0.33186292534024864,-0.20484533869422333,0.20341643931437253,-0.6258635316811727,-0.9811072984098724,2.032101873719292,-0.8964913375727952,1.5566294762385011,0.9953167680298695
2164,14302,109,2.0,33.0,Master's Degree,26284.13,1,12.17554146,7,0,0,0.0,Month-to-month,0,0,Fiber Optic,1.0,1,0,0,0.0,1,1,0,7.890162812000001,209.08021730000002,1291.871722,2164,18,1.0,4.0,0,2,-0.6684851554371418,-1.1224794600584738,1.5332340698278768,-0.48377841004732164,0.1028509228932653,-0.6258635316811727,-1.06294880848791,0.807783090644439,-1.0157673954073991,-0.8356088459353134,0.9953167680298695
2165,97463,3866,3.0,58.0,"Some College, 1 or More Years, No Degree",64117.45,0,12.191100099999998,8,0,0,0.0,Month-to-month,1,0,None,1.0,0,0,0,0.0,0,1,1,1.230987375,148.91790459999999,394.202773,2165,13,2.0,2.0,0,0,-0.40816046150436747,0.2662121891540384,-0.02101342614556105,1.0450484177580077,0.10506549634071549,-0.6258635316811727,-1.3273953849576672,-0.5805788361081335,-1.4488767652753913,-0.8356088459353134,-1.5828901171660106
2166,30903,658,3.0,53.0,Regular High School Diploma,23691.5,1,6.447842436,14,0,1,0.0,Two Year,1,1,DSL,1.0,1,0,1,1.0,1,1,0,1.650983937,247.6237827,1328.4833119999998,2166,12,1.0,2.0,2,1,-0.6304446292276413,-0.011526140688464024,-0.33186292534024864,-0.5885453799715296,-0.7124137900596778,0.9466579047036832,-1.310716645374857,1.6972505383055347,-0.9981029516361966,1.5566294762385011,-0.2937866745680705
2167,33487,20176,1.0,53.0,Bachelor's Degree,17274.61,1,14.77904189,6,2,1,0.0,Month-to-month,1,0,DSL,1.0,0,1,1,1.0,1,0,0,5.237872728999999,197.91417980000003,1249.287563,2167,16,1.0,2.0,0,1,0.721968832624871,-0.011526140688464024,0.9115350714385017,-0.8478489140805039,0.47342591676829515,0.9466579047036832,-1.1682755173108899,0.5501051417431918,-1.0363134979448596,-0.8356088459353134,-0.2937866745680705
2168,66606,10951,0.0,80.0,"Some College, 1 or More Years, No Degree",52089.36,0,13.55532959,11,3,1,0.0,Two Year,0,0,Fiber Optic,1.0,1,0,1,0.0,0,1,1,17.1355551,194.387219,1693.253857,2168,13,2.0,3.0,2,2,0.0827632692685114,1.4882608404610491,-0.02101342614556105,0.5589989069231933,0.2992461191189823,0.9466579047036832,-0.6957993976018463,0.4687136879889739,-0.8221076238849699,1.5566294762385011,0.9953167680298695
2169,20842,1712,1.0,86.0,Nursery School to 8th Grade,44186.7,1,16.73503491,14,0,1,0.0,Two Year,1,1,DSL,1.0,0,1,0,1.0,0,1,1,3.708393705,162.6031024,883.6816755000001,2169,8,2.0,3.0,2,1,-0.5574123621514784,1.821546836272052,-1.575260922118999,0.2396560996035061,0.7518365108491653,0.9466579047036832,-1.2290135914922362,-0.2647663825486797,-1.2127118636581344,1.5566294762385011,-0.2937866745680705
2170,19960,6571,0.0,44.0,Regular High School Diploma,102090.53,1,7.300897575,12,0,0,0.0,Month-to-month,1,0,None,1.0,1,1,0,0.0,1,1,1,5.582839326,201.2350666,1146.224262,2170,12,2.0,3.0,0,0,-0.2207294534958089,-0.5114551344049684,-0.33186292534024864,2.579522882023846,-0.5909922994897732,-0.6258635316811727,-1.1545763384206322,0.6267410386902711,-1.0860397153910033,-0.8356088459353134,-1.5828901171660106
2171,32141,18828,8.0,53.0,"9th Grade to 12th Grade, No Diploma",33186.785,0,9.308155167,12,1,0,0.0,Month-to-month,0,1,None,1.0,1,0,0,0.0,0,1,0,16.02992173,117.46123899999999,1806.59355,2171,9,1.0,2.0,0,0,0.6285651362124728,-0.011526140688464024,-1.2644114229243113,-0.20484533869422333,-0.30528484913186893,-0.6258635316811727,-0.7397058785608371,-1.3065023404023317,-0.7674232292972479,-0.8356088459353134,-1.5828901171660106
2172,50063,2469,0.0,53.0,Regular High School Diploma,4033.46,1,8.783027059,14,2,2,0.0,Month-to-month,0,0,DSL,1.0,1,1,1,0.0,0,1,0,3.523461405,197.6519517,1173.915894,2172,12,1.0,2.0,0,1,-0.5049593961394715,-0.011526140688464024,-0.33186292534024864,-1.382917614131003,-0.3800301202151183,2.519179341088539,-1.236357550827194,0.5440537202830475,-1.0726789933792895,-0.8356088459353134,-0.2937866745680705
2173,45826,484,2.0,35.0,Associate's Degree,11970.69,1,41.21799473,13,1,1,0.0,Month-to-month,0,0,None,1.0,0,0,0,0.0,0,1,0,7.535728902000001,144.1542981,965.7588051000001,2173,14,1.0,3.0,0,0,-0.6425011894470458,-1.0113841281214728,0.2898360730491265,-1.0621778492237386,4.236672764684199,0.9466579047036832,-1.0770239496177725,-0.6905082853234569,-1.1731111022402083,-0.8356088459353134,-1.5828901171660106
2174,58849,790,0.0,60.0,"Some College, 1 or More Years, No Degree",18205.32,1,12.50791805,13,2,1,0.0,Month-to-month,0,0,None,1.0,0,1,0,1.0,1,0,0,36.19603,172.5030499,1175.631327,2174,13,1.0,2.0,0,0,-0.6212982731991276,0.3773075210910394,-0.02101342614556105,-0.8102393567668265,0.1501604802047091,0.9466579047036832,0.06112274401746266,-0.03630591337776463,-1.0718513273376955,-0.8356088459353134,-1.5828901171660106
2175,77389,35349,1.0,71.0,Bachelor's Degree,26012.53,0,6.770021235,11,2,1,0.0,Month-to-month,1,0,None,1.0,1,0,0,1.0,0,1,0,30.76980216,117.5020753,2744.394944,2175,16,1.0,3.0,0,0,1.7733147418721384,0.9883318467445447,0.9115350714385017,-0.49475363945970025,-0.666555757892543,0.9466579047036832,-0.15436149859010828,-1.3055599636617272,-0.3149506654761009,-0.8356088459353134,-1.5828901171660106
2176,43431,4868,0.0,70.0,Regular High School Diploma,27386.37,0,10.70438674,12,4,1,0.0,Two Year,1,0,DSL,1.0,1,0,1,1.0,1,1,0,12.43720599,201.3666969,1980.207923,2176,12,1.0,3.0,2,1,-0.3387313043788312,0.9327841807760442,-0.33186292534024864,-0.4392374053805321,-0.10654913906609491,0.9466579047036832,-0.8823784041100405,0.6297786628892988,-0.6836573690947509,1.5566294762385011,-0.2937866745680705
2177,15945,99,0.0,53.0,Bachelor's Degree,33186.785,0,10.19512714,10,1,1,0.0,Two Year,1,1,None,1.0,1,1,1,0.0,1,1,1,6.739404805,245.91769019999998,3382.4240000000004,2177,16,1.0,2.0,2,0,-0.6691780611968776,-0.011526140688464024,0.9115350714385017,-0.20484533869422333,-0.17903573095453953,0.9466579047036832,-1.1086472614233092,1.657879148406853,-0.007112945669185894,1.5566294762385011,-1.5828901171660106
2178,54614,2820,1.0,64.0,"9th Grade to 12th Grade, No Diploma",47079.18,1,14.07394783,11,2,0,0.0,Month-to-month,0,0,Fiber Optic,1.0,0,0,0,0.0,1,1,1,3.383777537,207.95019969999998,762.0564475,2178,9,2.0,2.0,0,2,-0.4806384039727417,0.5994981849650413,-1.2644114229243113,0.35653986827330203,0.373064793737553,-0.6258635316811727,-1.2419046220870096,0.7817057451769607,-1.271393882143694,-0.8356088459353134,0.9953167680298695
2179,61338,257,10.0,44.0,Bachelor's Degree,38310.04,0,6.713058974,13,0,1,0.0,Two Year,1,0,Fiber Optic,1.0,0,0,0,0.0,1,0,0,4.632153099999999,138.0537082,945.5166207999998,2179,16,1.0,3.0,2,2,-0.6582301501930505,-0.5114551344049684,0.9115350714385017,0.0021830080035496807,-0.6746636073393675,0.9466579047036832,-1.1923296188591954,-0.8312912168262098,-1.1828775976689423,1.5566294762385011,0.9953167680298695
2180,49894,676,6.0,21.0,Nursery School to 8th Grade,35022.32,0,9.09706841,9,0,0,0.0,Two Year,0,0,Fiber Optic,1.0,0,0,1,0.0,0,0,1,1.9006708769999998,125.09840679999999,516.253628,2180,8,1.0,4.0,2,2,-0.6291973988601167,-1.7890514516804794,-1.575260922118999,-0.13067222485235988,-0.3353303497129367,-0.6258635316811727,-1.3008011750442006,-1.130259896821191,-1.3899893893003317,1.5566294762385011,0.9953167680298695
